"customer_id","marital","reliability"
"S32311","Never Married","4"
"D376081","Married","3"
"B254351","Separated","3"
"L308059","Widowed","2"
"Q138800","Married","5"
"P946439","Separated","4"
"G734993","Widowed","5"
"W346752","Separated","4"
"T531107","Widowed","3"
"J804452","Widowed","2"
"G114456","Never Married","5"
"U32685","Married","3"
"X481087","Widowed","4"
"Q704854","Divorced","3"
"B883991","Married","5"
"L588460","Divorced","4"
"I190323","Separated","3"
"P626190","Married","3"
"G313221","Married","5"
"Z286932","Separated","4"
"B29049","Divorced","3"
"W660567","Never Married","3"
"R350576","Widowed","3"
"R590022","Divorced","3"
"P733036","Separated","2"
"D175468","Widowed","4"
"S450861","Married","2"
"I42773","Widowed","3"
"D994982","Divorced","4"
"T865307","Divorced","3"
"L690004","Separated","3"
"H185700","Divorced","3"
"K930656","Divorced","5"
"U280332","Married","4"
"K817263","Never Married","3"
"B789652","Separated","4"
"N73923","Separated","3"
"B831451","Never Married","3"
"Q557106","Married","4"
"S993555","Separated","3"
"T913039","Separated","3"
"Z687799","Separated","1"
"T206287","Divorced","4"
"I38187","Separated","3"
"L289503","Married","3"
"Q608767","Never Married","3"
"R789763","Divorced","4"
"O383684","Divorced","3"
"I31880","Widowed","4"
"C182772","Never Married","3"
"S534757","Divorced","4"
"L838387","Never Married","3"
"S693485","Separated","2"
"Y652986","Never Married","5"
"E748050","Divorced","3"
"X758247","Never Married","3"
"I593263","Separated","4"
"P341958","Widowed","6"
"M295603","Divorced","2"
"V91325","Never Married","3"
"X267385","Married","4"
"K952325","Married","3"
"N409898","Never Married","3"
"I650273","Separated","5"
"N127495","Widowed","6"
"B242016","Divorced","4"
"K810820","Divorced","2"
"R825099","Married","3"
"Y341313","Widowed","4"
"I761396","Separated","3"
"K613908","Widowed","4"
"L927632","Married","1"
"G616093","Separated","4"
"A273212","Divorced","3"
"I496795","Divorced","5"
"U795376","Never Married","4"
"T895288","Widowed","5"
"R12402","Divorced","4"
"G73603","Married","2"
"B836957","Married","4"
"E557858","Separated","4"
"E515712","Married","4"
"A940663","Separated","3"
"G336446","Divorced","3"
"U386699","Separated","4"
"V21751","Separated","3"
"D996350","Divorced","5"
"Z999359","Divorced","3"
"J610196","Divorced","4"
"S769950","Divorced","3"
"B143750","Married","4"
"D836032","Separated","4"
"D290234","Married","5"
"D780864","Separated","4"
"N286764","Married","3"
"Q941225","Married","3"
"F371335","Married","4"
"E229160","Married","3"
"F745735","Widowed","6"
"E505445","Divorced","3"
"C00331","Married","3"
"N07725","Never Married","3"
"S467721","Married","6"
"S530763","Separated","2"
"J821112","Divorced","4"
"H572927","Divorced","4"
"J06852","Married","4"
"P261871","Never Married","4"
"I258873","Married","4"
"Z702346","Married","2"
"K995518","Widowed","5"
"T24419","Separated","4"
"T727607","Separated","3"
"B644010","Divorced","4"
"A811650","Divorced","2"
"V645531","Married","2"
"S82041","Divorced","4"
"C367217","Never Married","6"
"Y740314","Divorced","2"
"Y260658","Married","1"
"A812234","Divorced","3"
"O392781","Married","3"
"Z600736","Married","5"
"Q605275","Divorced","4"
"P127304","Separated","3"
"X955722","Divorced","6"
"P803103","Widowed","5"
"T293484","Never Married","4"
"C726463","Separated","5"
"B74964","Widowed","2"
"N925899","Married","3"
"W766369","Separated","4"
"A849397","Separated","4"
"M572384","Divorced","2"
"Y555946","Separated","1"
"Q77142","Married","3"
"U218866","Separated","3"
"X392150","Widowed","4"
"H44622","Separated","2"
"M319987","Widowed","4"
"P861928","Widowed","5"
"V729031","Never Married","4"
"M715764","Separated","4"
"Q46672","Never Married","2"
"C697741","Divorced","3"
"H372061","Widowed","5"
"K493530","Never Married","3"
"A48668","Married","4"
"Z742527","Widowed","4"
"W520409","Divorced","4"
"S193458","Divorced","1"
"S257413","Divorced","4"
"Z765151","Separated","6"
"W794512","Married","3"
"Z153423","Married","3"
"S268098","Married","2"
"M892824","Widowed","3"
"B41405","Separated","3"
"S591549","Separated","6"
"H584520","Separated","2"
"G973898","Never Married","3"
"T560412","Divorced","3"
"U303089","Married","5"
"W449612","Divorced","4"
"F384568","Separated","2"
"A04830","Never Married","5"
"O574674","Never Married","3"
"P859987","Never Married","3"
"Z996577","Married","3"
"Y715945","Separated","2"
"X46834","Divorced","4"
"T806687","Separated","3"
"T346518","Married","3"
"E496789","Never Married","4"
"Y987315","Married","3"
"Q517071","Divorced","4"
"V822855","Separated","5"
"H63433","Divorced","4"
"W129762","Widowed","4"
"K334096","Never Married","3"
"G912511","Married","3"
"X785371","Never Married","4"
"W986721","Divorced","5"
"E661654","Divorced","2"
"P721661","Widowed","4"
"L691713","Married","3"
"C288668","Widowed","4"
"R716458","Divorced","3"
"M494039","Never Married","3"
"C450994","Widowed","4"
"V650172","Separated","3"
"O934927","Separated","2"
"H866338","Married","3"
"D477172","Divorced","2"
"V624141","Widowed","4"
"P639279","Separated","5"
"U376096","Married","3"
"Q08338","Separated","3"
"K986985","Never Married","3"
"E204987","Widowed","5"
"L682106","Never Married","4"
"G59211","Separated","2"
"T590890","Separated","3"
"K858387","Never Married","3"
"T203673","Separated","6"
"M966711","Divorced","4"
"Q579568","Married","5"
"T898110","Married","3"
"V85177","Separated","4"
"K399257","Separated","4"
"K379806","Never Married","3"
"R818704","Separated","3"
"T545830","Never Married","4"
"G421530","Married","5"
"Z112267","Married","3"
"S289971","Divorced","3"
"E833651","Separated","4"
"L615653","Separated","4"
"V33143","Never Married","5"
"D381287","Married","5"
"V502095","Divorced","4"
"M543828","Widowed","5"
"U426077","Never Married","3"
"W536728","Married","5"
"F853511","Divorced","4"
"H421614","Married","5"
"R425303","Widowed","2"
"O265761","Widowed","5"
"C764614","Divorced","3"
"X262381","Widowed","3"
"Z709323","Separated","2"
"T412362","Separated","4"
"Z12981","Widowed","2"
"J19867","Widowed","4"
"Y824371","Widowed","4"
"T420833","Widowed","3"
"Z135149","Widowed","3"
"Y452565","Married","3"
"U859942","Divorced","4"
"D683409","Widowed","4"
"O47416","Widowed","2"
"E529202","Married","4"
"K145675","Married","5"
"R458698","Widowed","4"
"H233450","Never Married","2"
"A59966","Married","4"
"D139779","Divorced","3"
"X218433","Married","3"
"Q917221","Widowed","4"
"V405018","Divorced","4"
"S122516","Widowed","3"
"W528695","Divorced","3"
"F965908","Separated","2"
"O769028","Divorced","4"
"B25572","Married","2"
"Z558216","Divorced","5"
"F995738","Divorced","3"
"N582962","Separated","2"
"L862133","Married","4"
"O836447","Married","3"
"X773584","Divorced","2"
"V316925","Never Married","3"
"Y349097","Never Married","6"
"V08639","Never Married","5"
"Y465694","Divorced","3"
"Z399108","Married","3"
"P496804","Separated","3"
"T976152","Separated","4"
"X497460","Separated","3"
"U781970","Married","3"
"T220266","Never Married","4"
"R349356","Never Married","5"
"E585594","Widowed","5"
"T802642","Divorced","2"
"C628526","Married","3"
"V779868","Married","4"
"V852074","Divorced","4"
"J891959","Divorced","3"
"S664878","Divorced","2"
"T122908","Widowed","2"
"N132794","Married","2"
"N853478","Separated","3"
"N21122","Widowed","3"
"Q272593","Divorced","5"
"K446948","Never Married","4"
"O852356","Married","4"
"W901724","Separated","5"
"X451330","Never Married","3"
"H825036","Married","5"
"T846054","Separated","3"
"N960316","Married","4"
"D95583","Divorced","2"
"U935536","Divorced","2"
"T853936","Never Married","2"
"T364930","Divorced","5"
"C530000","Widowed","3"
"U836701","Married","3"
"C125598","Married","6"
"C585619","Married","3"
"D702658","Separated","4"
"X896373","Never Married","2"
"G668616","Separated","3"
"C843114","Divorced","3"
"Z351303","Married","3"
"F679245","Divorced","3"
"R398309","Separated","3"
"D522183","Widowed","4"
"A206123","Never Married","2"
"K637432","Never Married","4"
"Q926339","Separated","4"
"T105381","Never Married","4"
"L593727","Never Married","4"
"V173338","Widowed","2"
"U606583","Married","3"
"G215973","Married","4"
"B319628","Never Married","4"
"H633094","Never Married","2"
"L108717","Widowed","4"
"S302176","Divorced","3"
"J535647","Divorced","2"
"G598131","Separated","4"
"E338308","Never Married","5"
"S596284","Widowed","3"
"O931429","Separated","4"
"A415870","Never Married","3"
"V111312","Separated","3"
"B424640","Widowed","4"
"V914507","Married","3"
"X52150","Separated","2"
"N263562","Never Married","3"
"F371642","Separated","2"
"V463431","Widowed","3"
"I552955","Widowed","2"
"T813428","Widowed","3"
"Q118737","Married","3"
"R486479","Married","5"
"T174066","Separated","3"
"V249937","Never Married","3"
"G946463","Married","4"
"R836772","Never Married","3"
"X789375","Widowed","1"
"V142415","Married","4"
"Z968343","Divorced","2"
"P471639","Never Married","3"
"W964977","Separated","2"
"W365170","Separated","4"
"P802061","Divorced","3"
"Z580866","Never Married","5"
"O383133","Married","3"
"Z247475","Married","3"
"W603761","Separated","3"
"D384724","Separated","2"
"A430952","Never Married","5"
"Q848470","Divorced","2"
"U26172","Divorced","4"
"V161009","Never Married","3"
"Y476794","Widowed","4"
"Q981830","Divorced","3"
"C908760","Separated","1"
"V438879","Never Married","2"
"U892775","Never Married","3"
"K234189","Never Married","2"
"X515591","Widowed","4"
"H878507","Widowed","4"
"Q951171","Never Married","4"
"A508226","Divorced","4"
"G629174","Widowed","4"
"B488148","Married","5"
"I220296","Never Married","2"
"N580999","Separated","4"
"I309319","Married","4"
"R577652","Married","4"
"U559614","Divorced","4"
"K260487","Separated","4"
"B918969","Separated","4"
"A753189","Divorced","3"
"S631680","Widowed","4"
"D665731","Separated","6"
"N531201","Divorced","4"
"N731402","Widowed","4"
"B525987","Widowed","3"
"U565222","Widowed","3"
"B816555","Widowed","3"
"X359321","Separated","3"
"Q103360","Divorced","4"
"V807781","Separated","3"
"W166540","Never Married","2"
"Z746394","Never Married","3"
"S248032","Widowed","5"
"N306950","Separated","4"
"G217247","Divorced","3"
"R655332","Separated","2"
"D84377","Divorced","3"
"V205649","Married","3"
"L944578","Never Married","3"
"E324565","Separated","5"
"I889643","Never Married","4"
"M447069","Separated","3"
"K963843","Widowed","3"
"U825707","Separated","3"
"F229213","Married","3"
"C364813","Widowed","2"
"Y98868","Separated","6"
"S510657","Separated","4"
"E11476","Married","3"
"H995944","Separated","5"
"F112601","Married","2"
"V632030","Widowed","4"
"A516936","Separated","4"
"V412148","Divorced","5"
"Z193166","Separated","4"
"I873153","Widowed","3"
"T59719","Married","4"
"O492751","Separated","3"
"I38410","Never Married","4"
"O406255","Widowed","3"
"C742082","Separated","2"
"F878212","Never Married","6"
"T731870","Never Married","3"
"C883014","Never Married","3"
"D349985","Married","5"
"I765697","Widowed","2"
"L280248","Separated","3"
"V204161","Never Married","2"
"J280317","Widowed","3"
"Y190385","Separated","4"
"G650321","Widowed","3"
"P349310","Divorced","2"
"T360114","Widowed","5"
"B128794","Never Married","3"
"Y180853","Separated","2"
"X890251","Divorced","3"
"S550433","Widowed","2"
"Z327230","Widowed","3"
"Z748506","Never Married","4"
"U821333","Separated","3"
"P222800","Married","4"
"W52065","Separated","3"
"Q345034","Divorced","5"
"W987217","Separated","3"
"L595428","Never Married","3"
"D808028","Never Married","4"
"A776577","Divorced","3"
"R407604","Widowed","4"
"W17115","Married","3"
"B950646","Married","4"
"X33849","Widowed","3"
"S58503","Divorced","4"
"N253276","Widowed","4"
"W405865","Separated","3"
"N247032","Married","4"
"Z858434","Separated","2"
"B385712","Married","3"
"K783774","Widowed","5"
"J88059","Widowed","4"
"N112517","Never Married","4"
"K798113","Separated","3"
"K879725","Never Married","3"
"M899572","Married","4"
"I249423","Married","4"
"V879846","Divorced","3"
"B361009","Married","3"
"S911015","Married","5"
"O790940","Widowed","2"
"U567243","Married","5"
"C757251","Widowed","4"
"P781692","Widowed","3"
"J07300","Married","4"
"S497913","Married","4"
"D155978","Widowed","5"
"Z296805","Never Married","3"
"F914979","Widowed","2"
"N200102","Married","3"
"X178794","Never Married","3"
"E85379","Widowed","3"
"D820355","Married","4"
"C693256","Never Married","5"
"A05946","Widowed","5"
"R768749","Divorced","2"
"Y361686","Separated","3"
"A765364","Widowed","4"
"D123626","Divorced","2"
"N780122","Widowed","4"
"V635970","Married","4"
"M24464","Widowed","4"
"N15974","Divorced","5"
"K999820","Widowed","4"
"O583603","Married","4"
"Z718044","Never Married","4"
"T716617","Never Married","2"
"C595221","Never Married","4"
"X167846","Never Married","4"
"R42493","Never Married","4"
"E802487","Widowed","4"
"A464657","Widowed","3"
"Q89705","Separated","4"
"I718942","Married","3"
"P725200","Married","3"
"V116281","Divorced","4"
"N627924","Separated","1"
"Y908580","Widowed","3"
"E674288","Divorced","3"
"P606795","Married","3"
"V49732","Separated","4"
"D302447","Widowed","3"
"N871548","Married","3"
"W622288","Married","3"
"D885615","Divorced","3"
"W403395","Married","1"
"M754335","Widowed","4"
"M170761","Separated","4"
"I488605","Never Married","4"
"Q206821","Separated","2"
"W965504","Widowed","3"
"R17437","Separated","3"
"C129717","Divorced","3"
"Z494784","Widowed","3"
"M105252","Widowed","5"
"E520181","Married","3"
"Q937859","Married","1"
"S300408","Never Married","3"
"N634323","Never Married","5"
"L275972","Never Married","4"
"D905118","Never Married","4"
"S988571","Married","3"
"Q642363","Divorced","4"
"H396745","Separated","3"
"W87449","Never Married","4"
"I580698","Divorced","4"
"N522883","Divorced","4"
"C35778","Never Married","3"
"B980720","Separated","4"
"P15322","Separated","4"
"F757012","Widowed","4"
"D745773","Widowed","4"
"T130709","Divorced","4"
"B83164","Divorced","5"
"P484759","Widowed","2"
"K43066","Divorced","5"
"E936988","Separated","5"
"K299226","Widowed","4"
"C112139","Married","4"
"T377657","Separated","3"
"K894220","Married","3"
"Z909144","Never Married","3"
"D153017","Divorced","4"
"O758268","Married","2"
"H901574","Separated","2"
"L96424","Never Married","3"
"M30051","Separated","3"
"G426825","Never Married","6"
"T444872","Divorced","3"
"W389014","Divorced","2"
"Z987566","Married","2"
"S987291","Divorced","3"
"M837325","Divorced","2"
"Z13801","Never Married","4"
"I938194","Widowed","2"
"J101078","Married","4"
"Q875442","Widowed","2"
"O535543","Married","3"
"A06667","Divorced","4"
"O985470","Separated","4"
"I439618","Widowed","5"
"F175070","Widowed","3"
"B369784","Widowed","3"
"P711855","Divorced","6"
"U505928","Widowed","4"
"Z944286","Never Married","4"
"Z676567","Widowed","5"
"H378203","Separated","5"
"Y162835","Divorced","2"
"G88174","Married","3"
"H247640","Married","2"
"D545228","Never Married","3"
"J115166","Divorced","3"
"P319624","Divorced","4"
"B136240","Never Married","3"
"G851411","Divorced","4"
"Q186415","Divorced","4"
"K412150","Separated","3"
"J562044","Widowed","3"
"C585212","Married","3"
"Q956853","Never Married","4"
"K840087","Widowed","4"
"E249276","Married","2"
"G540903","Never Married","3"
"M356621","Widowed","4"
"B707938","Divorced","5"
"C612880","Never Married","1"
"Q531557","Divorced","3"
"C271341","Divorced","2"
"F57817","Married","2"
"Q722018","Married","4"
"R65614","Married","4"
"U961818","Divorced","3"
"A267630","Married","4"
"L558926","Never Married","3"
"E242415","Separated","2"
"T42915","Widowed","3"
"F186234","Never Married","4"
"N663753","Married","3"
"H960808","Never Married","3"
"L608283","Married","2"
"Z993409","Separated","3"
"F774246","Divorced","3"
"A36623","Separated","4"
"E965419","Never Married","3"
"G272085","Married","4"
"K465973","Widowed","4"
"W368790","Divorced","3"
"Q610916","Never Married","2"
"O435835","Married","4"
"Q724137","Married","5"
"I250725","Separated","4"
"J75757","Divorced","3"
"S541475","Divorced","4"
"P218738","Separated","4"
"O881990","Married","4"
"S883911","Separated","3"
"V588439","Divorced","3"
"J305888","Married","3"
"Q270313","Widowed","4"
"H750600","Separated","3"
"Z401773","Separated","2"
"I475020","Married","2"
"E459915","Married","3"
"A560329","Married","4"
"K400482","Never Married","3"
"E705949","Divorced","3"
"M646019","Married","2"
"O302793","Married","5"
"E698741","Separated","4"
"A987044","Widowed","3"
"D956699","Married","4"
"S451747","Widowed","4"
"R45785","Divorced","4"
"R374499","Separated","1"
"Y747047","Married","3"
"D666505","Married","2"
"K492175","Never Married","3"
"G869245","Married","3"
"N954346","Married","4"
"I493615","Never Married","3"
"W345311","Divorced","1"
"F86943","Married","3"
"F823751","Never Married","5"
"I369913","Never Married","5"
"E702248","Married","4"
"H314025","Divorced","4"
"C190080","Divorced","4"
"N123959","Never Married","3"
"M899189","Widowed","3"
"J313434","Widowed","4"
"I958169","Never Married","7"
"C116690","Widowed","2"
"F882447","Married","4"
"E781539","Married","5"
"N296260","Separated","4"
"J412316","Married","2"
"T169300","Divorced","4"
"C708997","Separated","3"
"L277341","Never Married","2"
"B84035","Divorced","4"
"M65348","Widowed","3"
"D560109","Divorced","4"
"E94706","Separated","3"
"U272006","Divorced","4"
"P261491","Married","4"
"J281764","Never Married","4"
"C34648","Separated","3"
"Z501442","Never Married","4"
"P338134","Separated","3"
"S704223","Widowed","4"
"U645837","Divorced","3"
"F830666","Divorced","2"
"E577272","Married","3"
"P450130","Widowed","4"
"D292974","Widowed","5"
"L594942","Widowed","3"
"D449561","Never Married","3"
"Z637015","Never Married","2"
"J215190","Separated","4"
"S222652","Separated","3"
"R369407","Married","3"
"J339712","Married","3"
"M30542","Married","3"
"Z709934","Separated","3"
"M18617","Separated","4"
"A490867","Widowed","6"
"E605510","Widowed","4"
"C426956","Separated","4"
"N312898","Widowed","3"
"P401215","Divorced","4"
"Y168157","Never Married","5"
"F702843","Divorced","4"
"O346280","Married","3"
"E798904","Widowed","3"
"F789317","Married","3"
"D938071","Never Married","3"
"J237830","Separated","5"
"W679652","Married","5"
"I317260","Married","2"
"U00501","Separated","4"
"P980194","Married","3"
"G417160","Separated","4"
"P271479","Widowed","5"
"G340831","Widowed","3"
"E556319","Never Married","2"
"V493123","Divorced","4"
"T431514","Divorced","3"
"K202230","Divorced","5"
"L154203","Married","3"
"K960941","Separated","5"
"W368352","Separated","5"
"B568158","Divorced","5"
"M235859","Widowed","4"
"X774162","Widowed","3"
"D456001","Separated","4"
"C356278","Divorced","3"
"L319399","Divorced","3"
"N10509","Widowed","5"
"C825312","Divorced","2"
"L129384","Widowed","3"
"T56833","Widowed","6"
"T987467","Never Married","2"
"I62827","Married","4"
"K316303","Never Married","3"
"C661614","Married","3"
"O884860","Divorced","3"
"I702999","Married","4"
"X349441","Never Married","4"
"F486144","Widowed","3"
"A795602","Widowed","4"
"P374315","Separated","4"
"L393972","Widowed","6"
"L940323","Never Married","3"
"U515711","Divorced","4"
"U344970","Divorced","3"
"S199014","Married","4"
"S944238","Divorced","3"
"M752980","Divorced","3"
"T482512","Never Married","5"
"L542612","Widowed","3"
"I679830","Married","5"
"L933426","Divorced","2"
"K725096","Married","3"
"D225235","Widowed","4"
"Q822881","Separated","5"
"K112352","Married","3"
"N523135","Never Married","3"
"Q26506","Divorced","4"
"R593883","Divorced","4"
"N222050","Never Married","5"
"Z460359","Separated","4"
"K885847","Widowed","4"
"V698076","Divorced","5"
"A825502","Divorced","5"
"H928939","Widowed","3"
"X37445","Married","3"
"J33472","Married","4"
"C582722","Divorced","2"
"L980328","Never Married","3"
"X808372","Divorced","4"
"B601895","Widowed","3"
"E920808","Divorced","4"
"X972558","Separated","3"
"V330988","Widowed","3"
"T767556","Separated","2"
"R790383","Separated","4"
"B831355","Separated","4"
"M231870","Separated","3"
"P635169","Never Married","3"
"Y584273","Widowed","3"
"E559589","Separated","5"
"S812132","Divorced","2"
"A957431","Widowed","3"
"X748009","Separated","3"
"T279040","Married","3"
"W619405","Married","2"
"D683005","Divorced","4"
"D840710","Widowed","3"
"C37582","Widowed","3"
"S59586","Widowed","3"
"Z16192","Never Married","4"
"C533700","Never Married","4"
"P82698","Divorced","3"
"X577275","Widowed","2"
"Q857934","Divorced","3"
"W815471","Widowed","3"
"Z514718","Married","3"
"M144568","Widowed","4"
"V366783","Married","4"
"Q190990","Separated","4"
"O326088","Never Married","3"
"A300601","Never Married","3"
"V630491","Divorced","4"
"B469043","Divorced","2"
"P530226","Widowed","5"
"Y178063","Married","3"
"W674486","Separated","2"
"A991604","Widowed","4"
"Q924752","Divorced","4"
"P576478","Never Married","4"
"U495259","Divorced","4"
"T114413","Divorced","3"
"N969918","Married","4"
"C726077","Divorced","3"
"E370463","Married","4"
"B803995","Widowed","4"
"I139966","Divorced","4"
"M750521","Divorced","3"
"R75508","Separated","3"
"A871046","Never Married","2"
"O962208","Never Married","4"
"Q170446","Divorced","4"
"M144232","Divorced","3"
"D229153","Separated","3"
"D953868","Widowed","4"
"W453254","Widowed","4"
"W204997","Never Married","3"
"E77227","Separated","4"
"F504193","Separated","4"
"E941116","Divorced","4"
"L403049","Divorced","4"
"Q461091","Widowed","4"
"Z357278","Married","5"
"S422197","Married","5"
"C647303","Married","2"
"K619026","Never Married","4"
"V409169","Never Married","2"
"N695754","Married","4"
"G798762","Divorced","3"
"W705014","Married","3"
"Y93277","Separated","2"
"V155685","Separated","4"
"O263182","Married","2"
"U338809","Widowed","4"
"G569062","Widowed","3"
"Y803084","Never Married","4"
"T207990","Never Married","4"
"W488390","Widowed","3"
"F153748","Separated","4"
"Z188926","Divorced","3"
"J947579","Never Married","3"
"I175937","Never Married","4"
"F18401","Divorced","3"
"X584197","Married","4"
"C643455","Divorced","3"
"J327417","Widowed","5"
"J622447","Never Married","4"
"A948573","Separated","4"
"T195574","Widowed","3"
"S88773","Widowed","4"
"W817328","Divorced","6"
"K154214","Separated","2"
"S952354","Divorced","3"
"T474901","Never Married","4"
"R243729","Widowed","4"
"G480012","Separated","4"
"F180372","Never Married","4"
"X130405","Divorced","2"
"T470172","Married","3"
"S907944","Married","2"
"W375700","Separated","6"
"N516432","Divorced","1"
"D561564","Widowed","3"
"H802305","Never Married","3"
"G752725","Never Married","4"
"Z742463","Divorced","3"
"F571515","Divorced","3"
"P143248","Widowed","3"
"N466112","Divorced","6"
"U616070","Never Married","3"
"D138886","Separated","4"
"X449851","Widowed","3"
"Z818750","Married","3"
"T788611","Never Married","4"
"F185505","Married","4"
"F780524","Widowed","4"
"Z53820","Widowed","4"
"P478450","Married","4"
"T81402","Separated","3"
"K958078","Divorced","3"
"K534632","Never Married","4"
"Z995043","Widowed","4"
"J259851","Separated","4"
"E994144","Divorced","3"
"F363929","Separated","3"
"D533301","Separated","4"
"N404807","Divorced","4"
"R29520","Never Married","4"
"P01863","Widowed","4"
"I301776","Separated","4"
"Y908340","Separated","5"
"B94067","Separated","2"
"O995027","Separated","5"
"R468320","Separated","4"
"F288388","Never Married","3"
"X181596","Divorced","5"
"P822042","Widowed","3"
"S129672","Widowed","3"
"B507395","Married","4"
"J988002","Widowed","4"
"D223410","Separated","4"
"A301811","Divorced","3"
"K720086","Divorced","2"
"J480465","Divorced","5"
"M385259","Separated","4"
"W757111","Widowed","3"
"G320395","Widowed","5"
"L683375","Never Married","3"
"M686165","Widowed","3"
"L599723","Married","4"
"L844920","Separated","3"
"Y247087","Married","4"
"Q348067","Married","5"
"E390384","Separated","4"
"Z888971","Married","5"
"U369695","Widowed","3"
"Q248113","Married","4"
"Y934084","Widowed","3"
"C618119","Widowed","3"
"U736444","Married","3"
"M275292","Never Married","3"
"V599639","Divorced","4"
"R269337","Never Married","2"
"Q925183","Widowed","3"
"B894308","Never Married","3"
"J219576","Married","5"
"K284366","Widowed","3"
"V384695","Never Married","3"
"S697564","Never Married","4"
"V601914","Divorced","2"
"J280246","Married","4"
"W477705","Never Married","4"
"K874544","Widowed","4"
"F132006","Married","4"
"W575617","Married","5"
"L388163","Widowed","1"
"N21173","Married","6"
"J422302","Never Married","5"
"S749342","Divorced","4"
"Z974546","Widowed","2"
"Z929463","Divorced","4"
"H875358","Divorced","4"
"L469539","Married","4"
"K516166","Married","4"
"C615849","Never Married","2"
"D73867","Widowed","2"
"H251041","Divorced","3"
"J541237","Married","5"
"K632391","Divorced","5"
"P36822","Married","3"
"Y259434","Married","4"
"A764645","Divorced","2"
"K795552","Separated","3"
"T638317","Never Married","1"
"L695141","Married","4"
"X696049","Married","2"
"U99057","Married","3"
"R941342","Widowed","3"
"Z232087","Married","3"
"S342275","Never Married","3"
"Z962291","Widowed","3"
"C383896","Widowed","5"
"H687284","Separated","4"
"X605163","Married","3"
"U724245","Never Married","4"
"C637798","Never Married","3"
"Q531994","Never Married","4"
"K901994","Divorced","4"
"E813683","Separated","3"
"L219105","Separated","3"
"H908247","Married","4"
"J588514","Never Married","2"
"V483573","Married","3"
"P359684","Separated","2"
"S217877","Married","3"
"G280276","Married","4"
"H765008","Separated","5"
"A79548","Divorced","6"
"Y50015","Never Married","3"
"E444344","Divorced","1"
"N392260","Widowed","4"
"A767144","Widowed","3"
"N761090","Married","2"
"J636797","Never Married","2"
"F236627","Married","4"
"Z18210","Divorced","4"
"B959713","Widowed","4"
"X503544","Married","4"
"J32230","Separated","4"
"V163590","Married","3"
"K918324","Divorced","5"
"O342390","Separated","6"
"R194134","Married","2"
"S580963","Never Married","3"
"A822901","Separated","4"
"C09877","Never Married","2"
"S95379","Divorced","3"
"S459186","Separated","2"
"F466108","Never Married","4"
"S542395","Widowed","4"
"M474053","Divorced","3"
"F873880","Married","3"
"P294249","Married","2"
"B651452","Separated","5"
"Y304175","Divorced","3"
"P172027","Widowed","4"
"I229526","Never Married","4"
"I50381","Separated","5"
"B961799","Separated","5"
"L686238","Married","3"
"I137232","Divorced","2"
"C632765","Separated","5"
"O597847","Separated","4"
"J108460","Married","5"
"M68775","Divorced","4"
"Q901861","Separated","4"
"Y380824","Never Married","2"
"S144940","Widowed","4"
"V837342","Widowed","2"
"M639958","Widowed","4"
"Y778987","Widowed","2"
"S421624","Widowed","4"
"T675703","Never Married","3"
"X555613","Divorced","2"
"G213314","Married","3"
"A31278","Widowed","5"
"F721899","Separated","3"
"S121250","Never Married","3"
"C843272","Married","4"
"N471252","Widowed","5"
"R938984","Married","3"
"Z272227","Separated","4"
"R282758","Never Married","4"
"K966365","Divorced","4"
"W295340","Never Married","4"
"L10778","Divorced","2"
"M645601","Divorced","2"
"T913744","Widowed","2"
"M782473","Separated","2"
"H220560","Never Married","3"
"C451458","Separated","4"
"H671131","Separated","4"
"V210365","Married","3"
"F97446","Divorced","3"
"Q346035","Married","3"
"O472020","Separated","1"
"O285068","Married","4"
"A166320","Never Married","1"
"L817058","Married","2"
"N251690","Married","1"
"O463456","Separated","3"
"K568524","Never Married","3"
"Y472740","Widowed","4"
"Q690485","Widowed","5"
"Q980177","Married","3"
"G581987","Widowed","3"
"D404489","Married","4"
"U456991","Never Married","4"
"J466016","Married","4"
"O362996","Never Married","5"
"S377705","Divorced","3"
"M662759","Separated","4"
"F520630","Never Married","6"
"C612366","Widowed","4"
"V251779","Married","3"
"Z129927","Divorced","3"
"V378021","Married","5"
"O599935","Never Married","3"
"E970987","Widowed","3"
"Y470985","Married","4"
"M255421","Never Married","5"
"G28056","Married","4"
"I124834","Separated","5"
"V710840","Separated","4"
"D793723","Married","5"
"P494811","Married","3"
"O907259","Separated","4"
"C960158","Married","3"
"U391073","Never Married","5"
"I941154","Married","3"
"C432978","Never Married","2"
"J155263","Widowed","4"
"S418516","Separated","4"
"H825420","Widowed","5"
"A551693","Divorced","4"
"G278278","Divorced","3"
"P861065","Separated","3"
"T679908","Married","3"
"Q831079","Never Married","2"
"K544594","Separated","3"
"V535088","Married","5"
"I636534","Divorced","3"
"E620176","Married","4"
"N523061","Widowed","4"
"B713028","Divorced","5"
"T09250","Divorced","1"
"K453467","Married","3"
"D01059","Never Married","4"
"X295143","Separated","3"
"Z41986","Divorced","4"
"C913229","Never Married","3"
"I677834","Widowed","2"
"A420422","Widowed","4"
"Q820393","Separated","2"
"P342661","Divorced","3"
"U454955","Widowed","2"
"H593898","Widowed","2"
"D292409","Widowed","5"
"D46478","Separated","3"
"L174354","Married","4"
"I08065","Widowed","4"
"B371130","Never Married","4"
"T268070","Married","5"
"E387250","Separated","4"
"S788823","Widowed","5"
"E709997","Separated","6"
